id,year,make,model,car_name,weight,weight_distribution,drive_type,pi_class,default_pi,horsepower,torque,displacement,gear_count,front_tire_width,rear_tire_width,rarity,value,boost,stats
saleen-s7-lm-2017,2017,Saleen,S7 LM,2017 Saleen S7 LM,2950,40,RWD,S2,918,1000,850,6999,,2753519,3353020,Epic,1000000,,"{""speed"":8.9,""handling"":7.4,""acceleration"":7.2,""launch"":6.5,""braking"":7.5,""offroad"":5}"
saleen-s5s-raptor-2010,2010,Saleen,S5S Raptor,2010 Saleen S5S Raptor,3365,44,RWD,S1,873,650,630,4959,,,315,Epic,180000,,"{""speed"":8.4,""handling"":8,""acceleration"":7.9,""launch"":9.4,""braking"":8.3,""offroad"":""""}"
saleen-s331-supercab-2008,2008,Saleen,S331 Supercab,2008 Saleen S331 Supercab,5500,,RWD,D,304,450,500,,,,,,,,"{""speed"":"""",""handling"":"""",""acceleration"":"""",""launch"":"""",""braking"":"""",""offroad"":""""}"
saleen-s281-e-2006,2006,Saleen,S281 E,2006 Saleen S281 E,3556,,RWD,A,513,550,500,,,,,,,,"{""speed"":"""",""handling"":"""",""acceleration"":"""",""launch"":"""",""braking"":"""",""offroad"":""""}"
saleen-s7-2004,2004,Saleen,S7,2004 Saleen S7,2756,40,RWD,S1,855,575,570,6997,,2753019,345,Epic,388000,,"{""speed"":7.9,""handling"":7.4,""acceleration"":7.1,""launch"":7,""braking"":6.7,""offroad"":4.7}"
saleen-2-konrad-motorsport-s7r-2003,2003,Saleen,#2 Konrad Motorsport S7R,2003 Saleen #2 Konrad Motorsport S7R,2535,,RWD,R2,836,631,610,,,,,,,,"{""speed"":"""",""handling"":"""",""acceleration"":"""",""launch"":"""",""braking"":"""",""offroad"":""""}"
saleen-11-graham-nash-motorsport-s7r-2002,2002,Saleen,#11 Graham Nash Motorsport S7R,2002 Saleen #11 Graham Nash Motorsport S7R,2535,,RWD,R2,843,631,,,,,,,,,"{""speed"":"""",""handling"":"""",""acceleration"":"""",""launch"":"""",""braking"":"""",""offroad"":""""}"
saleen-26-konrad-motorsports-s7r-2001,2001,Saleen,#26 Konrad Motorsports S7R,2001 Saleen #26 Konrad Motorsports S7R,2535,,RWD,R2,842,631,,,,,,,,,"{""speed"":"""",""handling"":"""",""acceleration"":"""",""launch"":"""",""braking"":"""",""offroad"":""""}"
saleen-2-imsa-s7r-2000,2000,Saleen,#2 IMSA S7R,2000 Saleen #2 IMSA S7R,,,RWD,GTS,,,,,,,,,,,"{""speed"":"""",""handling"":"""",""acceleration"":"""",""launch"":"""",""braking"":"""",""offroad"":""""}"
saleen-s281-2000,2000,Saleen,S281,2000 Saleen S281,3064,,RWD,B,447,365,400,,,,,,,,"{""speed"":"""",""handling"":"""",""acceleration"":"""",""launch"":"""",""braking"":"""",""offroad"":""""}"
saturn-sky-red-line-2007,2007,Saturn,Sky Red Line,2007 Saturn Sky Red Line,2990,,RWD,C,409,260,260,,,,,,,,"{""speed"":"""",""handling"":"""",""acceleration"":"""",""launch"":"""",""braking"":"""",""offroad"":""""}"
saturn-ion-red-line-2006,2006,Saturn,ION Red Line,2006 Saturn ION Red Line,2933,,FWD,C,392,205,200,,,,,,,,"{""speed"":"""",""handling"":"""",""acceleration"":"""",""launch"":"""",""braking"":"""",""offroad"":""""}"
schuppan-962cr-1993,1993,Schuppan,962CR,1993 Schuppan 962CR,2315,45,RWD,S1,869,600,479,3294,,2553518,3453518,Common,2500000,,"{""speed"":8.2,""handling"":8.6,""acceleration"":4.9,""launch"":2.8,""braking"":7.2,""offroad"":4.5}"
scion-fr-s-2013,2013,Scion,FR-S,2013 Scion FR-S,2737,,RWD,C,394,200,151,,,,,,,,"{""speed"":"""",""handling"":"""",""acceleration"":"""",""launch"":"""",""braking"":"""",""offroad"":""""}"
scion-tc-2012,2012,Scion,tC,2012 Scion tC,3060,61,FWD,,,180,173,,,,,,,,"{""speed"":5.3,""handling"":4.1,""acceleration"":6.3,""launch"":"""",""braking"":3.9,""offroad"":""""}"
scion-xd-2009,2009,Scion,xD,2009 Scion xD,2624,,FWD,E,223,128,125,,,,,,,,"{""speed"":"""",""handling"":"""",""acceleration"":"""",""launch"":"""",""braking"":"""",""offroad"":""""}"
scion-tc-2005,2005,Scion,tC,2005 Scion tC,2905,,FWD,E,271,160,163,,,,,,,,"{""speed"":"""",""handling"":"""",""acceleration"":"""",""launch"":"""",""braking"":"""",""offroad"":""""}"
seat-leon-cupra-r-2010,2010,SEAT,Leon CUPRA R,2010 SEAT Leon CUPRA R,3031,,FWD,B,439,265,258,,,,,,,,"{""speed"":"""",""handling"":"""",""acceleration"":"""",""launch"":"""",""braking"":"""",""offroad"":""""}"
seat-ibiza-cupra-2009,2009,SEAT,Ibiza CUPRA,2009 SEAT Ibiza CUPRA,2577,,FWD,D,342,177,184,,,,,,,,"{""speed"":"""",""handling"":"""",""acceleration"":"""",""launch"":"""",""braking"":"""",""offroad"":""""}"
seat-cupra-gt-prototype-2007,2007,SEAT,Cupra GT Prototype,2007 SEAT Cupra GT Prototype,,,RWD,S,975,,,,,,,,,,"{""speed"":"""",""handling"":"""",""acceleration"":"""",""launch"":"""",""braking"":"""",""offroad"":""""}"
seat-leon-cupra-2007,2007,SEAT,Leon CUPRA,2007 SEAT Leon CUPRA,2941,,FWD,C,421,238,221,,,,,,,,"{""speed"":"""",""handling"":"""",""acceleration"":"""",""launch"":"""",""braking"":"""",""offroad"":""""}"
seat-leon-supercup-2007,2007,SEAT,Leon Supercup,2007 SEAT Leon Supercup,2425,,FWD,A,536,295,249,,,,,,,,"{""speed"":"""",""handling"":"""",""acceleration"":"""",""launch"":"""",""braking"":"""",""offroad"":""""}"
seat-leon-cupra-r-2003,2003,SEAT,Leon Cupra R,2003 SEAT Leon Cupra R,3012,,FWD,C,401,225,206,,,,,,,,"{""speed"":"""",""handling"":"""",""acceleration"":"""",""launch"":"""",""braking"":"""",""offroad"":""""}"
shelby-1000-2012,2012,Shelby,1000,2012 Shelby 1000,3799,56,RWD,A,782,920,750,5409,,,305,Epic,250000,,"{""speed"":8.7,""handling"":6,""acceleration"":6.2,""launch"":7.8,""braking"":6.3,""offroad"":""""}"
shelby-series-1-1999,1999,Shelby,Series 1,1999 Shelby Series 1,2650,,RWD,A,501,320,290,,,,,,,,"{""speed"":"""",""handling"":"""",""acceleration"":"""",""launch"":"""",""braking"":"""",""offroad"":""""}"
shelby-gt500-428cj-1969,1969,Shelby,GT500 428CJ,1969 Shelby GT500 428CJ,3850,,RWD,D,324,335,440,,,,,,,,"{""speed"":"""",""handling"":"""",""acceleration"":"""",""launch"":"""",""braking"":"""",""offroad"":""""}"
shelby-gt-500kr-1968,1968,Shelby,GT-500KR,1968 Shelby GT-500KR,3569,,RWD,D,320,349,440,,,,,,,,"{""speed"":"""",""handling"":"""",""acceleration"":"""",""launch"":"""",""braking"":"""",""offroad"":""""}"
shelby-gt-500-1967,1967,Shelby,GT 500,1967 Shelby GT 500,3794,56,RWD,C,577,355,420,7000,,2107015,2107015,Epic,250000,,"{""speed"":5.5,""handling"":3.8,""acceleration"":3.8,""launch"":2.9,""braking"":2.9,""offroad"":5.5}"
shelby-cobra-427-s-c-1965,1965,Shelby,Cobra 427 S/C,1965 Shelby Cobra 427 S/C,2350,52,RWD,B,694,425,500,6984,,2106017,2106017,Legendary,2100000,,"{""speed"":5.9,""handling"":4.1,""acceleration"":4.5,""launch"":4.6,""braking"":3.2,""offroad"":4.5}"
shelby-cobra-daytona-coupe-1965,1965,Shelby,Cobra Daytona Coupe,1965 Shelby Cobra Daytona Coupe,2300,53,RWD,B,637,390,341,4727,,2056015,2656015,Legendary,30000000,,"{""speed"":6.7,""handling"":3.9,""acceleration"":3.7,""launch"":2.9,""braking"":2.8,""offroad"":4.7}"
shelby-monaco-king-cobra-1963,1963,Shelby,Monaco King Cobra,1963 Shelby Monaco King Cobra,1300,45,RWD,S1,837,400,332,4727,,,285,Epic,550000,,"{""speed"":7.4,""handling"":7.2,""acceleration"":7.1,""launch"":8.7,""braking"":6.5,""offroad"":""""}"
sierra-cars-700r-2021,2021,SIERRA Cars,700R,2021 SIERRA Cars 700R,805,49,RWD,A,737,50,43,686,,2056515,2056515,Rare,250000,,"{""speed"":4.3,""handling"":5.1,""acceleration"":6.4,""launch"":7.1,""braking"":5.9,""offroad"":7.7}"
sierra-cars-rx3-2021,2021,SIERRA Cars,RX3,2021 SIERRA Cars RX3,925,45,RWD,A,737,194,114,1340,,2056515,2056515,Rare,45000,,"{""speed"":4.3,""handling"":5.1,""acceleration"":6.4,""launch"":7.1,""braking"":5.9,""offroad"":7.7}"
sierra-cars-23-yokohama-alpha-2020,2020,SIERRA Cars,#23 Yokohama ALPHA,2020 SIERRA Cars #23 Yokohama ALPHA,1150,43,RWD,S2,986,600,287,1340,,1805013,2404513,Epic,70000,,"{""speed"":6.2,""handling"":9.2,""acceleration"":7.7,""launch"":4.2,""braking"":10,""offroad"":4.4}"
smart-fortwo-2010,2010,Smart,fortwo,2010 Smart fortwo,1825,,RWD,F,101,70,68,,,,,,,,"{""speed"":"""",""handling"":"""",""acceleration"":"""",""launch"":"""",""braking"":"""",""offroad"":""""}"
spada-codatronca-ts-2010,2010,Spada,Codatronca TS,2010 Spada Codatronca TS,2998,,RWD,S,654,621,531,,,,,,,,"{""speed"":"""",""handling"":"""",""acceleration"":"""",""launch"":"""",""braking"":"""",""offroad"":""""}"
spania-gta-gta-spano-2016,2016,Spania GTA,GTA Spano,2016 Spania GTA GTA Spano,3197,42,RWD,S2,915,912,899,7990,,2553519,3353020,Epic,800000,,"{""speed"":9,""handling"":7.8,""acceleration"":6.9,""launch"":7.5,""braking"":9.4,""offroad"":4.8}"
spania-gta-gta-spano-duracell-edition-2016,2016,Spania GTA,GTA Spano Duracell Edition,2016 Spania GTA GTA Spano Duracell Edition,3197,42,RWD,S2,927,912,999,7990,,,,,,,"{""speed"":8.8,""handling"":8.1,""acceleration"":9.4,""launch"":9,""braking"":9.8,""offroad"":""""}"
spyker-aileron-2012,2012,Spyker,Aileron,2012 Spyker Aileron,3142,,RWD,A,541,400,354,,,,,,,,"{""speed"":"""",""handling"":"""",""acceleration"":"""",""launch"":"""",""braking"":"""",""offroad"":""""}"
spyker-c8-laviolette-lm85-2010,2010,Spyker,C8 Laviolette LM85,2010 Spyker C8 Laviolette LM85,2811,,RWD,A,552,400,354,,,,,,,,"{""speed"":"""",""handling"":"""",""acceleration"":"""",""launch"":"""",""braking"":"""",""offroad"":""""}"
srt-91-srt-motorsport-gts-r-2013,2013,SRT,#91 SRT Motorsport GTS-R,2013 SRT #91 SRT Motorsport GTS-R,2745,49,RWD,R,825,475,520,,,,310,,,,"{""speed"":6.7,""handling"":7.2,""acceleration"":8.8,""launch"":"""",""braking"":7,""offroad"":""""}"
srt-team-forza-viper-gts-2013,2013,SRT,Team Forza Viper GTS,2013 SRT Team Forza Viper GTS,3296,49,RWD,,,700,655,,,,,,,,"{""speed"":7.5,""handling"":6,""acceleration"":9,""launch"":"""",""braking"":5.9,""offroad"":""""}"
ssc-ultimate-aero-2010,2010,SSC,Ultimate Aero,2010 SSC Ultimate Aero,2750,,RWD,R2,846,1287,1112,,,,,,,,"{""speed"":"""",""handling"":"""",""acceleration"":"""",""launch"":"""",""braking"":"""",""offroad"":""""}"
subaru-brz-2022,2022,SUBARU,BRZ,2022 SUBARU BRZ,2835,53,RWD,B,673,228,184,2387,,2154018,2154018,Epic,250000,,"{""speed"":5.4,""handling"":5.5,""acceleration"":5.1,""launch"":4.7,""braking"":4.2,""offroad"":5.4}"
subaru-wrx-2022,2022,SUBARU,WRX,2022 SUBARU WRX,3297,60,RWD,B,663,271,258,2387,,2354517,2354517,Epic,250000,,"{""speed"":5.9,""handling"":5.2,""acceleration"":5.6,""launch"":6,""braking"":3.8,""offroad"":6}"
subaru-sti-s209-2019,2019,SUBARU,STI S209,2019 SUBARU STI S209,3485,59,AWD,B,689,341,330,2457,,2653519,2653519,Common,70000,,"{""speed"":6,""handling"":5.9,""acceleration"":5.8,""launch"":3.1,""braking"":4.4,""offroad"":5.4}"
subaru-sti-s209-forza-edition-2019,2019,SUBARU,STI S209 Forza Edition,2019 SUBARU STI S209 Forza Edition,,,,,,,,,,,,,,,"{""speed"":"""",""handling"":"""",""acceleration"":"""",""launch"":"""",""braking"":"""",""offroad"":""""}"
subaru-1-adrian-flux-subaru-racing-levorg-2018,2018,SUBARU,#1 Adrian Flux SUBARU Racing Levorg,2018 SUBARU #1 Adrian Flux SUBARU Racing Levorg,,,,,,,,,,,,,,,"{""speed"":"""",""handling"":"""",""acceleration"":"""",""launch"":"""",""braking"":"""",""offroad"":""""}"
subaru-wrx-sti-arx-supercar-2018,2018,SUBARU,WRX STI ARX Supercar,2018 SUBARU WRX STI ARX Supercar,2820,51,AWD,S1,849,600,479,1994,,2404517,2404517,Common,500000,,"{""speed"":5.4,""handling"":6,""acceleration"":7.8,""launch"":2.2,""braking"":6,""offroad"":7.9}"
subaru-199-wrx-sti-vt15r-rally-car-2016,2016,Subaru,#199 WRX STI VT15R Rally Car,2016 Subaru #199 WRX STI VT15R Rally Car,2900,60,AWD,A,762,330,480,1994,,,215,Legendary,300000,,"{""speed"":5.9,""handling"":7.7,""acceleration"":8.8,""launch"":10,""braking"":8,""offroad"":""""}"
subaru-199-wrx-sti-vt15r-rally-car-welcome-pack-2016,2016,Subaru,"#199 WRX STI VT15R Rally Car ""Welcome Pack""","2016 Subaru #199 WRX STI VT15R Rally Car ""Welcome Pack""",2900,56,AWD,A,800,366,328,1994,,,215,Legendary,300000,,"{""speed"":6.1,""handling"":7.3,""acceleration"":9.2,""launch"":10,""braking"":7.7,""offroad"":""""}"
subaru-75-wrx-sti-vt15r-rally-car-2016,2016,Subaru,#75 WRX STI VT15R Rally Car,2016 Subaru #75 WRX STI VT15R Rally Car,2900,60,AWD,A,668,330,480,1994,,,215,,,,"{""speed"":6.1,""handling"":5.6,""acceleration"":7.9,""launch"":9.7,""braking"":5.4,""offroad"":""""}"
subaru-wrx-sti-f-f-edition-2016,2016,Subaru,WRX STI F&F Edition,2016 Subaru WRX STI F&F Edition,3420,56,AWD,A,699,475,450,,,,265,,,,"{""speed"":7.3,""handling"":5.1,""acceleration"":8.5,""launch"":"""",""braking"":5,""offroad"":""""}"
subaru-team-forza-wrx-sti-2015,2015,Subaru,Team Forza WRX STI,2015 Subaru Team Forza WRX STI,3386,59,AWD,,,310,295,,,,,,,,"{""speed"":5.8,""handling"":4.8,""acceleration"":7.2,""launch"":"""",""braking"":4.8,""offroad"":""""}"
subaru-wrx-sti-2015,2015,SUBARU,WRX STI,2015 SUBARU WRX STI,3386,59,AWD,B,675,305,290,2457,,2454018,2454018,Common,42000,,"{""speed"":6,""handling"":5.7,""acceleration"":5.5,""launch"":3.1,""braking"":3.9,""offroad"":5.6}"
subaru-brz-2013,2013,SUBARU,BRZ,2013 SUBARU BRZ,2764,55,RWD,C,581,200,151,1998,,2154517,2154517,Common,32000,,"{""speed"":5.7,""handling"":5.1,""acceleration"":4.2,""launch"":3.6,""braking"":3.1,""offroad"":4.8}"
subaru-brz-f-f-edition-2013,2013,Subaru,BRZ F&F Edition,2013 Subaru BRZ F&F Edition,2625,55,RWD,A,682,400,406,,,,295,,,,"{""speed"":7.2,""handling"":5.6,""acceleration"":8.5,""launch"":"""",""braking"":5.3,""offroad"":""""}"
subaru-brz-forza-edition-2013,2013,Subaru,BRZ Forza Edition,2013 Subaru BRZ Forza Edition,2497,55,RWD,B,519,242,180,,,,,,,,"{""speed"":6,""handling"":5.4,""acceleration"":7,""launch"":"""",""braking"":5.3,""offroad"":""""}"
subaru-brz-horizon-edition-2013,2013,Subaru,BRZ Horizon Edition,2013 Subaru BRZ Horizon Edition,2764,55,RWD,A,713,197,151,1998,,,,,,,"{""speed"":5.8,""handling"":7.1,""acceleration"":6.5,""launch"":7,""braking"":7.3,""offroad"":""""}"
subaru-wrx-sti-2011,2011,SUBARU,WRX STI ,2011 SUBARU WRX STI ,3384,58,AWD,B,668,305,290,2457,,2454018,2454018,Rare,33000,,"{""speed"":6,""handling"":5.7,""acceleration"":5.1,""launch"":2.8,""braking"":3.9,""offroad"":5.9}"
subaru-legacy-b4-2-5-gt-2010,2010,Subaru,Legacy B4 2.5 GT,2010 Subaru Legacy B4 2.5 GT,3263,,AWD,B,462,282,258,,,,,,,,"{""speed"":"""",""handling"":"""",""acceleration"":"""",""launch"":"""",""braking"":"""",""offroad"":""""}"
subaru-impreza-wrx-sti-2008,2008,SUBARU,Impreza WRX STI,2008 SUBARU Impreza WRX STI,3395,58,AWD,B,649,305,335,2457,,2454018,2454018,Rare,31000,,"{""speed"":5.7,""handling"":5.4,""acceleration"":5.4,""launch"":3.8,""braking"":3.7,""offroad"":5.6}"
subaru-impreza-s204-2006,2006,Subaru,Impreza S204,2006 Subaru Impreza S204,3197,,AWD,A,508,317,319,,,,,,,,"{""speed"":"""",""handling"":"""",""acceleration"":"""",""launch"":"""",""braking"":"""",""offroad"":""""}"
subaru-impreza-wrx-sti-2005,2005,SUBARU,Impreza WRX STi,2005 SUBARU Impreza WRX STi,3515,58,AWD,B,669,311,311,1994,,2354517,2354517,Common,51000,,"{""speed"":6.2,""handling"":5.3,""acceleration"":6.3,""launch"":3.2,""braking"":3.6,""offroad"":5.7}"
subaru-legacy-b4-2-0-gt-2005,2005,Subaru,Legacy B4 2.0 GT,2005 Subaru Legacy B4 2.0 GT,3153,57,AWD,C,461,276,253,1994,,,,,,,"{""speed"":6.3,""handling"":4.4,""acceleration"":7,""launch"":"""",""braking"":4.2,""offroad"":""""}"
subaru-legacy-traffic-2005,2005,Subaru,Legacy Traffic,2005 Subaru Legacy Traffic,,,,,,,,,,,,,,,"{""speed"":"""",""handling"":"""",""acceleration"":"""",""launch"":"""",""braking"":"""",""offroad"":""""}"
subaru-impreza-wrx-sti-2004,2004,SUBARU,Impreza WRX STi,2004 SUBARU Impreza WRX STi,3270,58,AWD,B,652,278,290,1994,,2254517,2254517,Common,28000,,"{""speed"":5.9,""handling"":5.3,""acceleration"":6,""launch"":3.6,""braking"":3.6,""offroad"":5.6}"
subaru-impreza-wrx-sti-spec-c-2004,2004,Subaru,Impreza WRX STi Spec-C,2004 Subaru Impreza WRX STi Spec-C,,,AWD,A4,,,,,,,,,,,"{""speed"":"""",""handling"":"""",""acceleration"":"""",""launch"":"""",""braking"":"""",""offroad"":""""}"
subaru-77-cusco-subaru-advan-impreza-2003,2003,Subaru,#77 Cusco Subaru Advan Impreza,2003 Subaru #77 Cusco Subaru Advan Impreza,2535,,RWD,R3,737,335,291,,,,,,,,"{""speed"":"""",""handling"":"""",""acceleration"":"""",""launch"":"""",""braking"":"""",""offroad"":""""}"
subaru-impreza-2-5rs-coupe-1999,1999,Subaru,Impreza 2.5RS Coupe,1999 Subaru Impreza 2.5RS Coupe,,,AWD,D4,,,,,,,,,,,"{""speed"":"""",""handling"":"""",""acceleration"":"""",""launch"":"""",""braking"":"""",""offroad"":""""}"
subaru-impreza-22b-sti-forza-edition-1998,1998,Subaru,Impreza 22B STi Forza Edition,1998 Subaru Impreza 22B STi Forza Edition,2764,58,AWD,B,522,291,280,,,,,,,,"{""speed"":5.9,""handling"":5.1,""acceleration"":7.2,""launch"":"""",""braking"":5,""offroad"":""""}"
subaru-impreza-22b-sti-horizon-edition-1998,1998,Subaru,Impreza 22B STI Horizon Edition,1998 Subaru Impreza 22B STI Horizon Edition,2800,58,AWD,A,760,276,265,2212,,,,,,,"{""speed"":5.8,""handling"":7.5,""acceleration"":7.1,""launch"":8.1,""braking"":8.2,""offroad"":""""}"
subaru-impreza-22b-sti-version-1998,1998,SUBARU,Impreza 22B-STi Version,1998 SUBARU Impreza 22B-STi Version,2800,58,AWD,B,640,276,265,2212,,2354017,2354017,Legendary,110000,,"{""speed"":5.6,""handling"":5.5,""acceleration"":5,""launch"":3.2,""braking"":3.6,""offroad"":5.3}"
subaru-tommy-kaira-impreza-m20b-1998,1998,Subaru,Tommy Kaira Impreza M20b,1998 Subaru Tommy Kaira Impreza M20b,,,,B,642,,,,,,,,,,"{""speed"":"""",""handling"":"""",""acceleration"":"""",""launch"":"""",""braking"":"""",""offroad"":""""}"
subaru-svx-1996,1996,SUBARU,SVX,1996 SUBARU SVX,3580,59,AWD,C,574,230,228,3318,,2255016,2255016,Common,250000,,"{""speed"":5.8,""handling"":5,""acceleration"":3.5,""launch"":2.4,""braking"":3.2,""offroad"":5.6}"
subaru-legacy-rs-1990,1990,SUBARU,Legacy RS,1990 SUBARU Legacy RS,2990,57,AWD,C,514,217,199,1994,,2056015,2056015,Common,250000,,"{""speed"":5.3,""handling"":4.7,""acceleration"":3.8,""launch"":2.4,""braking"":2.8,""offroad"":5.3}"
subaru-brat-gl-1980,1980,SUBARU,BRAT GL,1980 SUBARU BRAT GL,2061,63,AWD,D,273,69,84,1595,,1658013,1658013,Common,250000,,"{""speed"":3.6,""handling"":4.1,""acceleration"":2.3,""launch"":2.1,""braking"":1.9,""offroad"":6.5}"
subaru-brat-gl-forza-edition-1980,1980,Subaru,BRAT GL Forza Edition,1980 Subaru BRAT GL Forza Edition,1830,58,AWD,C,500,175,185,,,,225,,,,"{""speed"":5.4,""handling"":4.7,""acceleration"":7,""launch"":"""",""braking"":4.7,""offroad"":""""}"
subaru-brat-gl-horizon-edition-1980,1980,Subaru,BRAT GL Horizon Edition,1980 Subaru BRAT GL Horizon Edition,2061,63,AWD,C,522,69,84,1595,,,,,,,"{""speed"":3.5,""handling"":6.8,""acceleration"":4.3,""launch"":4.6,""braking"":5.5,""offroad"":""""}"
subaru-360-1968,1968,Subaru,360,1968 Subaru 360,1143,41,RWD,E,100,25,25,,,,,,,,"{""speed"":3,""handling"":3.7,""acceleration"":3,""launch"":"""",""braking"":3.6,""offroad"":""""}"
sunbeam-tiger-1967,1967,Sunbeam,Tiger,1967 Sunbeam Tiger,2560,51,RWD,D,500,200,282,4737,,,175,Rare,65000,,"{""speed"":5.8,""handling"":4.5,""acceleration"":5.6,""launch"":7.1,""braking"":4.5,""offroad"":""""}"
suzuki-1-monster-sport-sx4-hill-climb-special-2011,2011,Suzuki,#1 Monster Sport SX4 Hill Climb Special,2011 Suzuki #1 Monster Sport SX4 Hill Climb Special,2520,,AWD,R1,878,897,654,,,,,,,,"{""speed"":"""",""handling"":"""",""acceleration"":"""",""launch"":"""",""braking"":"""",""offroad"":""""}"
suzuki-sx4-sportback-2011,2011,Suzuki,SX4 Sportback,2011 Suzuki SX4 Sportback,2734,,FWD,E,209,150,140,,,,,,,,"{""speed"":"""",""handling"":"""",""acceleration"":"""",""launch"":"""",""braking"":"""",""offroad"":""""}"
suzuki-liana-glx-2002,2002,Suzuki,Liana GLX,2002 Suzuki Liana GLX,2557,,FWD,F,136,104,106,,,,,,,,"{""speed"":"""",""handling"":"""",""acceleration"":"""",""launch"":"""",""braking"":"""",""offroad"":""""}"
talbot-sunbeam-lotus-1979,1979,Talbot,Sunbeam Lotus,1979 Talbot Sunbeam Lotus,2116,57,RWD,D,469,148,150,2172,,,185,Common,25000,,"{""speed"":5.3,""handling"":4.6,""acceleration"":5.4,""launch"":6.9,""braking"":4.7,""offroad"":""""}"
tamo-racemo-2017,2017,TAMO,Racemo,2017 TAMO Racemo,2293,45,RWD,C,577,188,155,1199,,,235,Legendary,600000,,"{""speed"":5.9,""handling"":5.7,""acceleration"":6.1,""launch"":7.8,""braking"":5.6,""offroad"":""""}"
terradyne-gurkha-lapv-2014,2014,Terradyne,Gurkha LAPV,2014 Terradyne Gurkha LAPV,16499,43,AWD,D,223,300,657,6656,,,335,Legendary,450000,,"{""speed"":5,""handling"":5.1,""acceleration"":3.5,""launch"":4.1,""braking"":5.3,""offroad"":""""}"
tesla-model-s-p85d-2015,2015,Tesla,Model S P85D,2015 Tesla Model S P85D,4830,51,AWD,,,691,687,,,,25,,,,"{""speed"":5,""handling"":4.5,""acceleration"":8.5,""launch"":"""",""braking"":4.4,""offroad"":""""}"
tesla-model-s-p90d-with-ludicrous-mode-2015,2015,Tesla,Model S P90D with Ludicrous Mode,2015 Tesla Model S P90D with Ludicrous Mode,4842,48,AWD,A,794,532,713,,,,,,,,"{""speed"":5.9,""handling"":6.9,""acceleration"":8.3,""launch"":9.2,""braking"":7.63,""offroad"":""""}"
tesla-model-s-2014,2014,Tesla,Model S,2014 Tesla Model S,4749,,RWD,A,746,416,443,,,,,,,,"{""speed"":5.3,""handling"":6.6,""acceleration"":7.8,""launch"":7.9,""braking"":7.7,""offroad"":""""}"
tesla-roadster-sport-2011,2011,Tesla,Roadster Sport,2011 Tesla Roadster Sport,2723,,RWD,A,505,288,295,,,,,,,,"{""speed"":"""",""handling"":"""",""acceleration"":"""",""launch"":"""",""braking"":"""",""offroad"":""""}"
top-gear-track-tor-2018,2018,Top Gear,Track-Tor,2018 Top Gear Track-Tor,5500,50,RWD,C,577,500,430,5735,,,495,Legendary,250000,,"{""speed"":5.2,""handling"":6.9,""acceleration"":6.8,""launch"":8.4,""braking"":5.9,""offroad"":""""}"
toyota-camry-trd-2023,2023,Toyota,Camry TRD,2023 Toyota Camry TRD,3575,60,FWD,B,643,301,267,3456,,2354019,2354019,Epic,250000,,"{""speed"":6.3,""handling"":4.8,""acceleration"":4.4,""launch"":4.2,""braking"":3.6,""offroad"":5.3}"
toyota-gr86-2022,2022,Toyota,GR86,2022 Toyota GR86,2811,53,RWD,B,676,228,184,2387,,2154517,2154517,Epic,250000,,"{""speed"":5.5,""handling"":5.4,""acceleration"":5.1,""launch"":4.8,""braking"":4.3,""offroad"":5.3}"
toyota-gr-yaris-2021,2021,Toyota,GR Yaris,2021 Toyota GR Yaris,2888,59,AWD,B,672,257,265,1618,,2254018,2254018,Epic,250000,,"{""speed"":5.2,""handling"":5.1,""acceleration"":6.3,""launch"":5,""braking"":4.9,""offroad"":5.6}"
toyota-gr-supra-2020,2020,Toyota,GR Supra,2020 Toyota GR Supra,3397,51,RWD,A,731,335,365,2998,,2553519,2753519,Rare,55000,,"{""speed"":6.2,""handling"":6.1,""acceleration"":5.5,""launch"":5.8,""braking"":4.6,""offroad"":4.8}"
toyota-tundra-trd-pro-2020,2020,Toyota,Tundra TRD Pro,2020 Toyota Tundra TRD Pro,5640,58,AWD,C,562,381,401,5663,,2757018,2757018,Rare,60000,,"{""speed"":5.4,""handling"":3.6,""acceleration"":4,""launch"":3.1,""braking"":3.2,""offroad"":9}"
